CustomerID,response,n_comp,loyalty,nps,n_communications,total_sales,unique_products,number_of_invoices,purchase_days,cancelled_invoices,cancellation_value,net_sales,average_order_value,total_invoice_activity,cancellation_rate,nps_category,has_cancellation
17759,0,1,1,5.0,8,819.96,82,3,2,0,0.0,819.96,273.32,3,0.0,Detractor,0
17760,1,3,1,2.0,6,115.05,16,1,1,0,0.0,115.05,115.05,1,0.0,Detractor,0
17761,1,5,0,3.0,3,712.78,19,1,1,0,0.0,712.78,712.78,1,0.0,Detractor,0
17763,1,3,1,4.0,6,15.0,1,1,1,0,0.0,15.0,15.0,1,0.0,Detractor,0
17764,1,2,0,8.0,8,772.55,71,2,2,0,0.0,772.55,386.275,2,0.0,Passive,0
17765,0,3,0,6.0,5,367.63,51,3,3,0,0.0,367.63,122.54333333333334,3,0.0,Detractor,0
17767,1,4,1,8.0,4,271.2,21,1,1,0,0.0,271.2,271.2,1,0.0,Passive,0
17768,0,2,1,3.0,8,2081.9,77,3,3,0,0.0,2081.9,693.9666666666667,3,0.0,Detractor,0
17769,0,3,0,3.0,2,3957.43,200,10,10,2,37.35,3920.08,395.743,12,0.16666666666666666,Detractor,1
17770,0,3,1,7.0,4,1143.27,33,5,4,0,0.0,1143.27,228.654,5,0.0,Passive,0
17771,1,1,1,10.0,9,245.81,51,2,2,0,0.0,245.81,122.905,2,0.0,Promoter,0
17772,1,2,0,8.0,5,173.45,50,2,1,0,0.0,173.45,86.725,2,0.0,Passive,0
17774,0,5,0,6.0,2,1213.73,123,4,4,1,9.95,1203.78,303.4325,5,0.2,Detractor,1
17775,0,3,1,7.0,6,56.4,3,1,1,0,0.0,56.4,56.4,1,0.0,Passive,0
17777,0,3,1,7.0,2,647.56,141,3,3,0,0.0,647.56,215.85333333333332,3,0.0,Passive,0
17779,0,4,1,4.0,4,650.32,73,3,3,2,16.4,633.92,216.77333333333334,5,0.4,Detractor,1
17781,0,0,0,0.0,9,188.02,12,2,2,0,0.0,188.02,94.01,2,0.0,Detractor,0
17783,0,3,0,6.0,6,283.47,67,2,2,0,0.0,283.47,141.735,2,0.0,Detractor,0
17785,1,2,1,7.0,8,131.94,13,1,1,0,0.0,131.94,131.94,1,0.0,Passive,0
17786,0,1,1,3.0,3,266.85,57,2,2,0,0.0,266.85,133.425,2,0.0,Detractor,0
17787,1,0,1,9.0,6,1081.26,75,3,3,0,0.0,1081.26,360.42,3,0.0,Promoter,0
17788,0,4,1,2.0,5,1117.9,3,2,2,0,0.0,1117.9,558.95,2,0.0,Detractor,0
17789,0,4,1,2.0,2,225.9,14,1,1,0,0.0,225.9,225.9,1,0.0,Detractor,0
17790,1,2,1,5.0,7,1564.75,119,9,9,0,0.0,1564.75,173.86111111111111,9,0.0,Detractor,0
17791,1,1,1,6.0,6,106.1,10,1,1,0,0.0,106.1,106.1,1,0.0,Detractor,0
17793,0,3,0,8.0,3,300.34,49,1,1,0,0.0,300.34,300.34,1,0.0,Passive,0
17795,0,3,1,2.0,3,342.83,43,2,2,0,0.0,342.83,171.415,2,0.0,Detractor,0
17796,0,5,1,8.0,6,575.35,51,3,3,0,0.0,575.35,191.78333333333333,3,0.0,Passive,0
17797,0,4,1,0.0,8,780.43,102,3,2,0,0.0,780.43,260.1433333333333,3,0.0,Detractor,0
17799,1,4,1,4.0,2,2815.69,263,9,8,1,29.849999999999998,2785.84,312.8544444444444,10,0.1,Detractor,1
17800,1,5,1,2.0,8,1187.21,51,9,9,0,0.0,1187.21,131.91222222222223,9,0.0,Detractor,0
17802,0,3,1,7.0,3,1184.84,100,2,2,1,33.2,1151.64,592.42,3,0.3333333333333333,Passive,1
17805,1,2,0,1.0,3,512.31,10,1,1,0,0.0,512.31,512.31,1,0.0,Detractor,0
17806,0,5,0,6.0,7,546.04,43,1,1,0,0.0,546.04,546.04,1,0.0,Detractor,0
17809,1,2,0,3.0,9,4160.41,37,9,8,3,784.29,3376.12,462.2677777777778,12,0.25,Detractor,1
17811,0,4,0,5.0,3,7761.82,359,39,38,12,160.02,7601.8,199.02102564102563,51,0.23529411764705882,Detractor,1
17812,1,2,1,5.0,5,506.51,91,3,3,0,0.0,506.51,168.83666666666667,3,0.0,Detractor,0
17813,1,2,0,7.0,4,1698.07,297,5,5,2,56.279999999999994,1641.79,339.614,7,0.2857142857142857,Passive,1
17816,0,4,0,4.0,6,20.35,6,3,3,0,0.0,20.35,6.783333333333334,3,0.0,Detractor,0
17817,0,4,0,4.0,7,387.68,32,3,2,0,0.0,387.68,129.22666666666666,3,0.0,Detractor,0
17819,1,2,0,8.0,4,2724.75,26,5,5,1,43.8,2680.95,544.95,6,0.16666666666666666,Passive,1
17820,0,2,1,2.0,2,0.0,0,0,0,1,7.1000000000000005,-7.1000000000000005,0.0,1,1.0,Detractor,1
17824,1,3,1,4.0,7,298.4,13,1,1,0,0.0,298.4,298.4,1,0.0,Detractor,0
17827,1,2,0,7.0,8,716.37,97,2,2,0,0.0,716.37,358.185,2,0.0,Passive,0
17830,1,4,0,2.0,6,398.7,18,3,3,0,0.0,398.7,132.9,3,0.0,Detractor,0
17831,0,3,1,3.0,5,35.400000000000006,2,1,1,0,0.0,35.400000000000006,35.400000000000006,1,0.0,Detractor,0
17832,1,3,0,7.0,6,155.37,61,1,1,0,0.0,155.37,155.37,1,0.0,Passive,0
17835,1,3,1,1.0,6,342.24,45,3,3,0,0.0,342.24,114.08,3,0.0,Detractor,0
17836,1,1,1,4.0,2,110.21000000000001,23,1,1,0,0.0,110.21000000000001,110.21000000000001,1,0.0,Detractor,0
17837,0,2,1,5.0,8,1541.23,110,8,8,2,32.85,1508.38,192.65375,10,0.2,Detractor,1
17838,1,3,1,10.0,4,1817.94,67,3,3,1,453.4000000000001,1364.54,605.98,4,0.25,Promoter,1
17839,0,2,0,5.0,3,318.15,50,1,1,0,0.0,318.15,318.15,1,0.0,Detractor,0
17841,0,0,0,3.0,4,38051.72,1293,118,106,43,641.2900000000001,37410.43,322.4722033898305,161,0.2670807453416149,Detractor,1
17843,0,1,0,4.0,2,205.48,36,1,1,0,0.0,205.48,205.48,1,0.0,Detractor,0
17846,0,4,0,6.0,6,2033.1,1,1,1,0,0.0,2033.1,2033.1,1,0.0,Detractor,0
17848,1,2,1,10.0,9,803.9,37,8,8,0,0.0,803.9,100.4875,8,0.0,Promoter,0
17849,1,0,0,3.0,4,605.8000000000001,14,4,4,0,0.0,605.8000000000001,151.45000000000002,4,0.0,Detractor,0
17850,1,3,0,10.0,4,0.0,0,0,0,1,87.73000000000002,-87.73,0.0,1,1.0,Promoter,1
17852,1,0,1,2.0,6,114.34,21,2,1,0,0.0,114.34,57.17,2,0.0,Detractor,0
17854,0,4,0,0.0,3,311.26,15,2,2,0,0.0,311.26,155.63,2,0.0,Detractor,0
17856,1,4,1,3.0,6,1418.03,12,4,4,2,24.240000000000002,1393.79,354.5075,6,0.3333333333333333,Detractor,1
17857,0,4,0,2.0,5,25538.34,18,21,18,2,115.69999999999999,25422.64,1216.1114285714286,23,0.08695652173913043,Detractor,1
17858,0,0,1,7.0,5,3598.81,89,10,10,0,0.0,3598.81,359.881,10,0.0,Passive,0
17859,0,3,0,1.0,4,141.92000000000002,23,1,1,0,0.0,141.92000000000002,141.92000000000002,1,0.0,Detractor,0
17861,0,3,1,7.0,9,2097.88,172,8,7,1,41.6,2056.28,262.235,9,0.1111111111111111,Passive,1
17862,0,5,0,1.0,2,330.9,11,1,1,0,0.0,330.9,330.9,1,0.0,Detractor,0
17863,0,5,1,6.0,6,2775.28,101,5,5,0,0.0,2775.28,555.056,5,0.0,Detractor,0
17864,1,0,1,7.0,5,554.85,70,3,3,0,0.0,554.85,184.95000000000002,3,0.0,Passive,0
17865,1,2,1,1.0,8,9446.49,176,18,14,7,367.78,9078.710000000001,524.805,25,0.28,Detractor,1
17866,1,2,1,3.0,8,329.65,9,1,1,1,3.95,325.7,329.65,2,0.5,Detractor,1
17867,1,3,1,7.0,6,1157.8700000000001,62,6,4,2,574.35,583.52,192.97833333333335,8,0.25,Passive,1
17869,1,4,1,2.0,7,213.86,22,4,3,0,0.0,213.86,53.465,4,0.0,Detractor,0
17870,1,2,1,2.0,8,1539.49,213,11,8,1,4.95,1534.54,139.95363636363638,12,0.08333333333333333,Detractor,1
17871,1,0,0,2.0,5,155.9,10,1,1,0,0.0,155.9,155.9,1,0.0,Detractor,0
17873,1,1,1,3.0,9,1644.0100000000002,17,4,4,1,94.80000000000001,1549.21,411.00250000000005,5,0.2,Detractor,1
17874,0,4,1,1.0,6,683.46,37,6,3,1,25.200000000000003,658.26,113.91000000000001,7,0.14285714285714285,Detractor,1
17877,0,1,1,5.0,4,237.61,12,1,1,0,0.0,237.61,237.61,1,0.0,Detractor,0
17878,0,2,1,4.0,4,379.45,26,1,1,0,0.0,379.45,379.45,1,0.0,Detractor,0
17879,0,3,1,1.0,4,178.51999999999998,6,1,1,0,0.0,178.51999999999998,178.51999999999998,1,0.0,Detractor,0
17881,0,2,1,1.0,3,133.35000000000002,8,1,1,0,0.0,133.35000000000002,133.35000000000002,1,0.0,Detractor,0
17883,0,0,1,6.0,7,664.34,133,4,4,0,0.0,664.34,166.085,4,0.0,Detractor,0
17884,1,1,1,10.0,5,372.55,50,2,2,0,0.0,372.55,186.275,2,0.0,Promoter,0
17885,0,3,1,4.0,7,156.34,50,1,1,0,0.0,156.34,156.34,1,0.0,Detractor,0
17886,0,4,1,1.0,5,869.28,93,3,3,0,0.0,869.28,289.76,3,0.0,Detractor,0
17887,0,2,0,3.0,2,111.35,10,1,1,0,0.0,111.35,111.35,1,0.0,Detractor,0
17888,1,5,0,6.0,3,686.57,57,7,7,2,200.27,486.3,98.08142857142857,9,0.2222222222222222,Detractor,1
17889,1,2,1,8.0,3,201.37,20,2,2,0,0.0,201.37,100.685,2,0.0,Passive,0
17890,1,5,0,6.0,2,123.88,29,1,1,0,0.0,123.88,123.88,1,0.0,Detractor,0
17891,0,2,1,8.0,8,203.85999999999999,34,1,1,0,0.0,203.85999999999999,203.85999999999999,1,0.0,Passive,0
17892,0,1,0,4.0,5,244.1,27,3,3,0,0.0,244.1,81.36666666666666,3,0.0,Detractor,0
17893,1,1,1,6.0,5,107.21,15,1,1,0,0.0,107.21,107.21,1,0.0,Detractor,0
17894,0,5,1,8.0,6,603.96,82,4,4,0,0.0,603.96,150.99,4,0.0,Passive,0
17895,0,2,1,8.0,9,95.45,15,1,1,0,0.0,95.45,95.45,1,0.0,Passive,0
17896,1,1,1,8.0,8,256.32,2,1,1,0,0.0,256.32,256.32,1,0.0,Passive,0
17897,1,0,1,7.0,7,131.14,38,1,1,0,0.0,131.14,131.14,1,0.0,Passive,0
17898,1,2,1,8.0,8,152.06,27,2,2,0,0.0,152.06,76.03,2,0.0,Passive,0
17899,1,2,0,5.0,6,154.55,29,1,1,0,0.0,154.55,154.55,1,0.0,Detractor,0
17900,0,2,0,3.0,9,112.19999999999999,4,2,1,2,97.19999999999999,15.0,56.099999999999994,4,0.5,Detractor,1
17901,0,2,0,1.0,6,110.38,19,1,1,0,0.0,110.38,110.38,1,0.0,Detractor,0
17904,0,5,0,0.0,5,181.07,33,1,1,1,12.75,168.32,181.07,2,0.5,Detractor,1
17905,1,2,0,1.0,4,406.09000000000003,6,2,2,0,0.0,406.09000000000003,203.04500000000002,2,0.0,Detractor,0
17906,1,1,1,8.0,7,72.9,12,1,1,0,0.0,72.9,72.9,1,0.0,Passive,0
17911,0,3,1,6.0,3,366.23,39,1,1,0,0.0,366.23,366.23,1,0.0,Detractor,0
17912,1,4,1,3.0,8,21.6,2,1,1,0,0.0,21.6,21.6,1,0.0,Detractor,0
17913,1,2,1,3.0,6,190.6,25,1,1,0,0.0,190.6,190.6,1,0.0,Detractor,0
17914,1,4,1,10.0,7,329.36,72,1,1,0,0.0,329.36,329.36,1,0.0,Promoter,0
17917,1,3,1,10.0,7,227.87,56,2,2,0,0.0,227.87,113.935,2,0.0,Promoter,0
17919,1,5,1,8.0,6,1304.04,23,1,1,0,0.0,1304.04,1304.04,1,0.0,Passive,0
17920,1,5,0,8.0,8,3444.54,362,15,15,0,0.0,3444.54,229.636,15,0.0,Passive,0
17921,0,5,1,3.0,2,820.23,114,4,4,0,0.0,820.23,205.0575,4,0.0,Detractor,0
17923,1,3,0,0.0,3,207.50000000000003,1,1,1,0,0.0,207.50000000000003,207.50000000000003,1,0.0,Detractor,0
17924,1,3,0,9.0,7,2683.5,25,6,4,4,36.42,2647.08,447.25,10,0.4,Promoter,1
17926,0,3,1,2.0,5,397.29,17,2,2,0,0.0,397.29,198.645,2,0.0,Detractor,0
17928,0,3,1,6.0,2,212.54,23,2,2,0,0.0,212.54,106.27,2,0.0,Detractor,0
17929,1,5,0,3.0,4,843.0,4,4,4,1,8.5,834.5,210.75,5,0.2,Detractor,1
17930,0,5,0,5.0,3,1740.48,26,5,5,0,0.0,1740.48,348.096,5,0.0,Detractor,0
17931,0,0,1,1.0,8,408.36,63,2,2,0,0.0,408.36,204.18,2,0.0,Detractor,0
17932,0,2,0,6.0,7,1331.57,84,3,3,0,0.0,1331.57,443.8566666666666,3,0.0,Detractor,0
17934,0,1,1,8.0,6,704.25,21,2,2,0,0.0,704.25,352.125,2,0.0,Passive,0
17935,1,1,0,10.0,2,145.79,28,2,2,0,0.0,145.79,72.895,2,0.0,Promoter,0
17936,0,4,1,3.0,8,380.13,68,1,1,0,0.0,380.13,380.13,1,0.0,Detractor,0
17937,0,0,1,6.0,3,2147.34,14,5,5,0,0.0,2147.34,429.468,5,0.0,Detractor,0
17939,0,5,1,6.0,7,99.14,12,1,1,0,0.0,99.14,99.14,1,0.0,Detractor,0
17940,0,4,1,1.0,6,4020.04,6,10,9,4,2122.8599999999997,1897.18,402.004,14,0.2857142857142857,Detractor,1
17941,0,4,0,8.0,6,304.56,2,1,1,0,0.0,304.56,304.56,1,0.0,Passive,0
17942,0,1,1,7.0,6,77.50000000000001,2,1,1,0,0.0,77.50000000000001,77.50000000000001,1,0.0,Passive,0
17946,0,2,0,2.0,2,149.57999999999998,18,2,2,0,0.0,149.57999999999998,74.78999999999999,2,0.0,Detractor,0
17947,0,4,0,5.0,8,176.68,9,1,1,0,0.0,176.68,176.68,1,0.0,Detractor,0
17948,0,5,0,7.0,6,358.56000000000006,1,1,1,0,0.0,358.56000000000006,358.56000000000006,1,0.0,Passive,0
17949,1,4,1,8.0,5,57196.48,29,44,28,7,5759.64,51436.84,1299.92,51,0.13725490196078433,Passive,1
17950,1,4,0,5.0,5,219.03,30,1,1,0,0.0,219.03,219.03,1,0.0,Detractor,0
17951,1,3,1,2.0,5,599.0400000000001,11,1,1,0,0.0,599.0400000000001,599.0400000000001,1,0.0,Detractor,0
17954,1,4,0,6.0,9,2185.45,316,10,10,2,7.5,2177.95,218.545,12,0.16666666666666666,Detractor,1
17955,0,0,1,3.0,8,557.3,14,4,3,0,0.0,557.3,139.325,4,0.0,Detractor,0
17956,0,1,0,3.0,4,12.75,1,1,1,0,0.0,12.75,12.75,1,0.0,Detractor,0
17957,1,5,1,5.0,7,111.68,31,1,1,0,0.0,111.68,111.68,1,0.0,Detractor,0
17958,0,3,0,5.0,3,508.4599999999999,7,1,1,0,0.0,508.4599999999999,508.4599999999999,1,0.0,Detractor,0
17960,1,1,1,9.0,4,73.78,26,1,1,0,0.0,73.78,73.78,1,0.0,Promoter,0
17961,0,4,0,5.0,3,726.6899999999999,146,36,33,0,0.0,726.6899999999999,20.18583333333333,36,0.0,Detractor,0
17962,0,3,1,3.0,4,102.41,33,1,1,0,0.0,102.41,102.41,1,0.0,Detractor,0
17964,0,4,1,0.0,7,201.45,53,1,1,0,0.0,201.45,201.45,1,0.0,Detractor,0
17965,1,3,1,3.0,5,2448.64,260,12,11,0,0.0,2448.64,204.0533333333333,12,0.0,Detractor,0
17966,0,4,1,7.0,3,1098.43,53,5,4,0,0.0,1098.43,219.686,5,0.0,Passive,0
17969,1,3,0,2.0,6,103.0,7,1,1,0,0.0,103.0,103.0,1,0.0,Detractor,0
17970,0,3,1,4.0,3,562.79,27,1,1,0,0.0,562.79,562.79,1,0.0,Detractor,0
17972,0,1,1,7.0,5,135.19,30,1,1,0,0.0,135.19,135.19,1,0.0,Passive,0
17973,1,4,0,4.0,4,337.04,15,1,1,0,0.0,337.04,337.04,1,0.0,Detractor,0
17974,0,1,1,2.0,4,703.99,143,3,3,0,0.0,703.99,234.66333333333333,3,0.0,Detractor,0
17975,0,1,1,5.0,2,3861.77,179,11,11,1,95.2,3766.57,351.07,12,0.08333333333333333,Detractor,1
17977,0,3,1,8.0,5,288.14,19,1,1,0,0.0,288.14,288.14,1,0.0,Passive,0
17979,0,4,0,1.0,5,732.41,116,4,3,1,19.9,712.51,183.1025,5,0.2,Detractor,1
17980,0,3,0,4.0,4,516.25,12,2,2,0,0.0,516.25,258.125,2,0.0,Detractor,0
17984,0,1,0,8.0,5,152.68,48,1,1,0,0.0,152.68,152.68,1,0.0,Passive,0
17985,0,5,1,5.0,2,631.35,20,1,1,0,0.0,631.35,631.35,1,0.0,Detractor,0
17986,1,2,1,7.0,4,20.8,1,1,1,0,0.0,20.8,20.8,1,0.0,Passive,0
17987,0,0,0,6.0,9,198.57,13,1,1,0,0.0,198.57,198.57,1,0.0,Detractor,0
17988,1,4,1,3.0,3,201.12,37,7,5,1,9.95,191.17000000000002,28.731428571428573,8,0.125,Detractor,1
17990,1,0,1,9.0,6,314.84000000000003,17,1,1,0,0.0,314.84000000000003,314.84000000000003,1,0.0,Promoter,0
17991,1,4,0,10.0,5,93.35,4,2,2,0,0.0,93.35,46.675,2,0.0,Promoter,0
17994,1,1,0,5.0,7,674.89,63,4,4,2,48.8,626.09,168.7225,6,0.3333333333333333,Detractor,1
17995,0,2,0,5.0,5,76.1,2,1,1,0,0.0,76.1,76.1,1,0.0,Detractor,0
17997,1,2,1,5.0,5,1962.46,133,8,8,4,459.37000000000006,1503.09,245.3075,12,0.3333333333333333,Detractor,1
17999,0,2,1,2.0,2,190.05,51,1,1,0,0.0,190.05,190.05,1,0.0,Detractor,0
18001,0,5,0,5.0,9,415.13,56,2,2,0,0.0,415.13,207.565,2,0.0,Detractor,0
18005,1,2,1,6.0,6,226.47,52,2,2,0,0.0,226.47,113.235,2,0.0,Detractor,0
18006,0,1,0,2.0,3,444.68,21,1,1,0,0.0,444.68,444.68,1,0.0,Detractor,0
18008,0,0,0,5.0,6,2116.19,24,9,8,0,0.0,2116.19,235.13222222222223,9,0.0,Detractor,0
18009,0,4,0,8.0,8,247.39,31,1,1,1,5.1,242.29,247.39,2,0.5,Passive,1
18010,1,4,1,9.0,6,174.8,14,1,1,0,0.0,174.8,174.8,1,0.0,Promoter,0
18013,1,2,1,7.0,8,187.29,31,2,1,0,0.0,187.29,93.645,2,0.0,Passive,0
18014,0,0,0,2.0,2,162.22,29,1,1,0,0.0,162.22,162.22,1,0.0,Detractor,0
18015,0,0,0,2.0,2,120.03,46,1,1,0,0.0,120.03,120.03,1,0.0,Detractor,0
18016,0,3,0,2.0,3,1321.01,78,4,4,0,0.0,1321.01,330.2525,4,0.0,Detractor,0
18017,0,1,0,3.0,4,523.0,1,3,3,0,0.0,523.0,174.33333333333334,3,0.0,Detractor,0
18018,1,0,0,8.0,8,122.14,29,2,2,0,0.0,122.14,61.07,2,0.0,Passive,0
18019,1,4,0,8.0,6,38.45,5,1,1,0,0.0,38.45,38.45,1,0.0,Passive,0
18022,1,4,1,9.0,5,612.72,141,1,1,0,0.0,612.72,612.72,1,0.0,Promoter,0
18024,0,3,0,8.0,3,389.78,21,2,1,1,153.0,236.77999999999997,194.89,3,0.3333333333333333,Passive,1
18027,0,4,0,2.0,6,115.31,21,1,1,0,0.0,115.31,115.31,1,0.0,Detractor,0
18030,0,0,1,6.0,7,230.64999999999998,8,2,2,1,9.95,220.7,115.32499999999999,3,0.3333333333333333,Detractor,1
18032,0,0,0,7.0,8,73.5,5,1,1,0,0.0,73.5,73.5,1,0.0,Passive,0
18033,1,4,0,5.0,5,93.82000000000001,32,1,1,0,0.0,93.82000000000001,93.82000000000001,1,0.0,Detractor,0
18034,0,3,0,5.0,5,418.68,99,2,1,0,0.0,418.68,209.34,2,0.0,Detractor,0
18035,1,1,1,3.0,2,713.89,44,3,2,0,0.0,713.89,237.96333333333334,3,0.0,Detractor,0
18036,0,3,1,5.0,5,403.12,77,3,3,0,0.0,403.12,134.37333333333333,3,0.0,Detractor,0
18037,0,3,0,4.0,8,38.72,13,5,5,0,0.0,38.72,7.744,5,0.0,Detractor,0
18040,1,2,0,9.0,5,357.20000000000005,18,2,2,0,0.0,357.20000000000005,178.60000000000002,2,0.0,Promoter,0
18041,0,3,1,1.0,4,3482.48,236,18,18,1,22.25,3460.23,193.4711111111111,19,0.05263157894736842,Detractor,1
18042,0,3,0,3.0,3,165.04999999999998,7,1,1,0,0.0,165.04999999999998,165.04999999999998,1,0.0,Detractor,0
18043,1,3,1,6.0,4,241.38,49,2,2,0,0.0,241.38,120.69,2,0.0,Detractor,0
18044,0,5,1,1.0,3,2014.3500000000001,84,9,9,1,2.95,2011.4,223.8166666666667,10,0.1,Detractor,1
18045,0,4,1,1.0,5,178.34,43,1,1,0,0.0,178.34,178.34,1,0.0,Detractor,0
18048,0,1,1,2.0,2,172.29000000000002,6,2,1,0,0.0,172.29000000000002,86.14500000000001,2,0.0,Detractor,0
18053,1,0,0,6.0,4,300.02,20,1,1,1,2.95,297.07,300.02,2,0.5,Detractor,1
18055,1,3,1,6.0,6,5010.22,181,7,7,1,32.050000000000004,4978.17,715.7457142857144,8,0.125,Detractor,1
18056,0,4,1,8.0,8,363.65,19,1,1,0,0.0,363.65,363.65,1,0.0,Passive,0
18058,1,3,0,8.0,8,170.16,3,1,1,0,0.0,170.16,170.16,1,0.0,Passive,0
18059,0,2,1,2.0,6,306.46,17,3,3,1,9.75,296.71,102.15333333333332,4,0.25,Detractor,1
18061,0,3,1,8.0,7,1714.25,17,9,9,0,0.0,1714.25,190.47222222222223,9,0.0,Passive,0
18062,1,1,1,0.0,7,720.52,23,3,3,0,0.0,720.52,240.17333333333332,3,0.0,Detractor,0
18064,0,1,0,2.0,6,814.0,7,2,2,0,0.0,814.0,407.0,2,0.0,Detractor,0
18065,0,3,1,3.0,8,2047.81,93,12,5,0,0.0,2047.81,170.65083333333334,12,0.0,Detractor,0
18066,1,0,0,4.0,7,318.0,10,1,1,0,0.0,318.0,318.0,1,0.0,Detractor,0
18067,0,1,1,5.0,8,396.33,36,1,1,0,0.0,396.33,396.33,1,0.0,Detractor,0
18068,0,5,0,5.0,5,101.69999999999999,1,1,1,0,0.0,101.69999999999999,101.69999999999999,1,0.0,Detractor,0
18069,0,3,0,0.0,3,2009.24,334,5,5,2,14.850000000000001,1994.39,401.848,7,0.2857142857142857,Detractor,1
18071,0,4,1,6.0,3,194.05,11,1,1,0,0.0,194.05,194.05,1,0.0,Detractor,0
18072,0,1,0,2.0,3,247.44,18,1,1,1,247.44,-5.329070518200751e-15,247.44,2,0.5,Detractor,1
18073,0,3,1,0.0,8,3859.82,23,12,10,1,13.08,3846.7400000000002,321.6516666666667,13,0.07692307692307693,Detractor,1
18075,0,4,1,6.0,4,2412.8,93,9,9,3,62.480000000000004,2350.32,268.0888888888889,12,0.25,Detractor,1
18077,0,3,0,3.0,4,2188.08,88,9,9,0,0.0,2188.08,243.12,9,0.0,Detractor,0
18078,0,5,0,2.0,4,336.13,27,2,2,0,0.0,336.13,168.065,2,0.0,Detractor,0
18079,0,4,1,6.0,3,3613.15,99,4,3,0,0.0,3613.15,903.2875,4,0.0,Detractor,0
18080,0,1,0,8.0,4,1231.5,2,2,2,0,0.0,1231.5,615.75,2,0.0,Passive,0
18081,0,4,1,7.0,5,343.45,14,3,3,0,0.0,343.45,114.48333333333333,3,0.0,Passive,0
18082,1,2,0,9.0,2,680.84,62,1,1,0,0.0,680.84,680.84,1,0.0,Promoter,0
18084,1,2,1,5.0,2,90.47999999999999,1,1,1,1,2.95,87.52999999999999,90.47999999999999,2,0.5,Detractor,1
18085,1,1,1,0.0,8,386.05,20,1,1,0,0.0,386.05,386.05,1,0.0,Detractor,0
18086,0,3,1,5.0,5,101.34,7,1,1,0,0.0,101.34,101.34,1,0.0,Detractor,0
18087,1,3,1,5.0,5,4055.7199999999993,2,2,2,2,285.6,3770.1199999999994,2027.8599999999997,4,0.5,Detractor,1
18088,1,2,0,8.0,4,166.03,35,1,1,0,0.0,166.03,166.03,1,0.0,Passive,0
18092,1,3,1,2.0,8,6215.62,27,8,7,1,2.5,6213.12,776.9525,9,0.1111111111111111,Detractor,1
18093,1,4,1,6.0,5,2106.52,31,4,4,1,23.1,2083.42,526.63,5,0.2,Detractor,1
18094,1,4,1,1.0,2,3017.3,39,7,5,0,0.0,3017.3,431.04285714285714,7,0.0,Detractor,0
18095,0,4,1,2.0,7,580.0500000000001,20,2,2,0,0.0,580.0500000000001,290.02500000000003,2,0.0,Detractor,0
18096,0,3,0,4.0,3,849.06,157,3,3,0,0.0,849.06,283.02,3,0.0,Detractor,0
18097,1,3,1,3.0,6,2479.88,64,5,4,1,4.95,2474.93,495.976,6,0.16666666666666666,Detractor,1
18099,1,4,0,9.0,3,168.31,19,1,1,0,0.0,168.31,168.31,1,0.0,Promoter,0
18101,0,1,0,4.0,3,222.4,37,2,2,0,0.0,222.4,111.2,2,0.0,Detractor,0
18102,1,4,1,9.0,8,231822.69,145,56,24,2,3218.81,228603.88,4139.690892857143,58,0.034482758620689655,Promoter,1
18104,0,3,0,4.0,5,754.64,38,1,1,0,0.0,754.64,754.64,1,0.0,Detractor,0
18105,1,2,0,1.0,7,113.48000000000002,18,1,1,0,0.0,113.48000000000002,113.48000000000002,1,0.0,Detractor,0
18106,1,3,1,6.0,7,421.9,33,1,1,0,0.0,421.9,421.9,1,0.0,Detractor,0
18108,0,1,1,5.0,8,271.0,17,1,1,1,6.35,264.65,271.0,2,0.5,Detractor,1
18109,1,3,1,2.0,6,7452.17,115,24,23,5,127.64999999999999,7324.52,310.50708333333336,29,0.1724137931034483,Detractor,1
18110,1,5,0,3.0,3,198.8,33,1,1,1,30.25,168.55,198.8,2,0.5,Detractor,1
18112,1,3,1,4.0,6,352.69,26,2,2,0,0.0,352.69,176.345,2,0.0,Detractor,0
18114,1,2,0,8.0,8,220.1,28,1,1,0,0.0,220.1,220.1,1,0.0,Passive,0
18116,0,3,0,6.0,5,741.74,162,5,5,0,0.0,741.74,148.348,5,0.0,Detractor,0
18117,1,4,1,8.0,4,315.65,68,1,1,0,0.0,315.65,315.65,1,0.0,Passive,0
18118,0,2,1,3.0,8,5020.32,369,24,24,5,58.05,4962.27,209.17999999999998,29,0.1724137931034483,Detractor,1
18120,0,3,0,3.0,2,111.15,17,1,1,0,0.0,111.15,111.15,1,0.0,Detractor,0
18121,0,3,1,7.0,4,653.3,28,2,2,0,0.0,653.3,326.65,2,0.0,Passive,0
18122,1,1,1,10.0,9,1793.06,239,6,6,0,0.0,1793.06,298.8433333333333,6,0.0,Promoter,0
18123,1,2,0,8.0,5,574.4399999999999,31,2,2,0,0.0,574.4399999999999,287.21999999999997,2,0.0,Passive,0
18125,0,5,0,6.0,2,1131.75,164,4,4,1,1.65,1130.1,282.9375,5,0.2,Detractor,1
18126,0,3,1,7.0,6,200.92000000000002,52,1,1,0,0.0,200.92000000000002,200.92000000000002,1,0.0,Passive,0
18127,0,3,1,7.0,2,347.08,41,3,2,0,0.0,347.08,115.69333333333333,3,0.0,Passive,0
18129,0,4,1,4.0,4,112.55000000000001,13,1,1,0,0.0,112.55000000000001,112.55000000000001,1,0.0,Detractor,0
18130,0,0,0,0.0,9,1059.39,58,3,3,1,13.65,1045.74,353.13000000000005,4,0.25,Detractor,1
